恆	héng	hong	hōng	 constant	288608
飢	jī	kij	kı̄ȷ	 hungry	288703
寒	hán	han	hān	 cold	288721
資	zī	tsij	tsı̄ȷ	 property, means of living	288761
帛	bó	baek	baek	 silk	288804
雖	suī	swij	swı̄ȷ	 although; even if	289437
雖然	suīrán	swij nyen	swı̄ȷ n̯ēn	 although; even if / so, thus; (adv suffix)	289437
存	cún	dzwon	dzwōn	 exist	290454
變	biàn	pjenH	pȷèn	 change (v.)	290625
隨	suí	zjwe	zȷwē	 follow	291575
隨	Suí	zjwe	zȷwē	 follow	291575
蹄	tí	dej	dēȷ		291595
踐	jiàn	dzjenX	dzȷén	 tread, trample	291613
霜	shuāng	srjang	ṣȷāng	 hoar-frost	291636
雪	xuě	sjwet	sȷwet	 snow	291658
毛	máo	maw	māw	 hair	291676
禦	yù	ngjoX	ngȷó	 ward off, withstand; sacrifice	291693
風	fēng	pjuwng pjuwng	pȷūwng pȷūwng	 wind (n.) / wind (n.)	291711
別	bié	pjet bjet	pȷet bȷet	 separate (tr.) / be separated (intr.)	293023
別	bié	pjet bjet	pȷet bȷet	 separate (tr.) / be separated (intr.)	293023
勞	lào	lawH	làw	 to reward for toil	295078
勞	láo	law law	lāw lāw	 toil / toil	295078
息	xí	sik	sık		295081
慮	lǜ	ljoH	lȷò	 think, consider	295121
乘	chéng	zying zying	z̯ı̄ng z̯ı̄ng	 ride (v.) / ride (v.)	295125
乘	shèng	zyingH	z̯ı̀ng	 vehicle	295125
吠	fèi	bjojH	bȷòȷ	 bark (v.)	295147
及	jí	gip	gıp	 reach to	296216
盟	méng	mjaeng	mȷāeng	 covenant	296220
宰	zǎi	tsojX	tsóȷ	 steward; minister	296246
宰夫	zǎifū	tsojX pju pju	tsóȷ pȷū pȷū	 steward; minister / man / man	296246
且	qiě	tshjaeX tshjaeX	tshȷáe tshȷáe	 moreover / moreover	305232
舍	shě	syaeX	s̯áe	 set aside, give up	305879
舍	shè	syaeH syaeH	s̯àe s̯àe	 lodging-house / lodging-house	305879
謀	móu	mjuw	mȷūw	 plan (v.)	305961
依	yī	'j+j	'ȷų̄ȷ	 lean upon	306070
慟	tòng	duwngH	dùwng	 grieved	306109
哉	zāi	tsoj	tsōȷ	 begin	307588
奚	xī	hej	hēȷ	 why, what	309300
巍巍	wéiwéi	ngjw+j ngjw+j	ngȷwų̄ȷ ngȷwų̄ȷ	  /	309844
討	tǎo	thawX	tháw	 examine; denounce	310590
斯	sī	sje	sȷē	 split (v.)	311212
勝	shēng	sying	s̯ı̄ng	 equal to, capable of	311231
勝	shèng	syingH syingH	s̯ı̀ng s̯ı̀ng	 overcome; surpass / overcome; surpass	311231
夢	mèng	mjuwngH	mȷùwng	 dream	311249
嗚呼	wūhū	'u xu	'ū xū	  / call out, shout	315384
哀	āi	'oj	'ōȷ	 to pity; sad	315386
全	quán	dzjwen	dzȷwēn	 complete (adj.)	315426
險	xiǎn	xjaemX	xȷáem	 precipitous, dangerous	319802
次	cì	tshijH	tshı̀ȷ	 lodge (v.)	319898
臭	chòu	tsyhuwH	ts̯hùw	 odor, to stink (intransitive)?	322376
娶	qǔ	sju	sȷū		323382
黎民	límín	lej mjin	lēȷ mȷı̄n	 old / people	323435
黎	lí	lej	lēȷ	 old	323435
脣	chún	zywin	z̯wı̄n	 lip	323992
貳	èr	nyijH	n̯ı̀ȷ	 two	327161
謁	yè	'jot	'ȷot	 go to visit	327225
饑	jī	kj+j	kȷų̄ȷ	 famine	329015
宣	xuān	sjwen	sȷwēn	 spread (v.)	330661
辜	gū	ku	kū		330677
述	shù	zywit	z̯wıt	 follow	330777
頌	sòng	zjowngH	zȷòwng	 praise	331814
桃	táo	daw	dāw	 peach	332033
遂	suì	zwijH	zwı̀ȷ	 advance (v.)	337488
濟	jì	tsejH	tsèȷ	 cross a stream; rescue	339249
縱	zòng	tsjowngH	tsȷòwng	 let loose	339500
悔	huǐ	xwojX	xwóȷ	 regret, repent	340071
材	cái	dzoj	dzōȷ	 timber	340092
縣	xiàn	hwenH	hwèn	 district	340124
況	kuàng	xjwangH	xȷwàng	 compare with, be equal to	340191
圍	wéi	hjw+j	hȷwų̄ȷ	 surround	342821
蕭	Xiāo	sew	sēw	 Artemisia	342823
掌	zhǎng	tsyangX	ts̯áng	 palm of the hand	344206
拜	bài	peajH	pèaȷ	 bow, bend (v.)	344238
首	shǒu	syuwX	s̯úw	 head	344271
鄙	bǐ	pijX	pı́ȷ	 border town	345830
處	chǔ	tsyhoX tsyhoX	ts̯hó ts̯hó	 be at / be at	345851
處	chù	tsyhoH	ts̯hò	 place (n.)	345851
答	dá	top	top	 answer	345887
屏	bǐng	pjieng	pȷı̄eng		347704
聰	cōng	tshuwng	tshūwng	 hear well; intelligent	347716
樸	pǔ	phaewk	phaewk	 unworked wood	348801
厚	hòu	huwX	húw	 thick	348803
偽	wèi	#	#		348811
封	fēng	pjowng	pȷōwng	 raise a mound; enfeoff	349036
遺	yí	ywij ywij	ywı̄ȷ ywı̄ȷ	 leave; reject / leave; reject	349060
遺	wèi	ywijH	ywı̀ȷ	 to present	349060
陷	xiàn	heamH	hèam	 fall into a pit	349102
鄉	xiāng	xjang xjang	xȷāng xȷāng	 village; district / village; district	349126
鄉	xiàng	xjangH	xȷàng	 to face	349126
耨	nòu	nuwH	nùw	 to hoe, to weed	349230
養	yaňg	yangX	yáng		349254
饜	yàn	'jemH	'ȷèm	 satiated	349402
辱	rù	nyowk	n̯owk		349413
囿	yòu	hjuwH	hȷùw	 park, garden	349428
不肖	bùxiào	pjuw sjewH	pȷūw sȷèw	 not / resemble	351671
竹	zhú	trjuwk	ṭȷuwk	 bamboo	367367
悅/說	yuè	ywet	ywet		369355
稱	chēng	tsyhing	ts̯hı̄ng	 weigh; evaluate; call	369446
俗	sú	zjowk	zȷowk	 ways, customs; vulgar	369517
融融	róngróng	yuwng yuwng	yūwng yūwng	 hot air, steam, heat / hot air, steam, heat	370123
慍	yùn	'junH	'ȷùn		371090
退	tuì	thwojH	thwòȷ	 withdraw (≠ advance)	371149
彌	mí	mjie	mȷı̄e	 to complete	371160
即/卽	jí	tsik	tsık	 go to	371183
云	yún	hjun	hȷūn	 say	371213
踰	yú	yu	yū	 pass over	372444
矩	jǔ	kjuX	kȷú	 carpenter's square	372467
辟	bì	pjiek bek	pȷıek bek	 ruler, prince / inner coffin	372565
辟/闢	pì	bjiek	bȷıek		372565
計	jì	kejH	kèȷ	 calculate	372601
備	bèi	bijH	bı̀ȷ	 complete (adj.)	372609
備	bèi	bijH	bı̀ȷ	 complete (adj.)	372609
童	tóng	duwng	dūwng	 boy	372616
畜	xù	xjuwH	xȷùw	 domestic animal	372660
畜	chù	trhjuwH	ṭhȷùw	 domesticated animals	372660
對	duì	twojH	twòȷ	 respond	372891
趨	qū	tsrhju	tṣhȷū	 hasten	373711
庭	tíng	deng	dēng		373730
飾	shì	syik	s̯ık	 adorn	374047
參	cān	tshom	tshōm	 accumulate	374687
恕	shù	syoH	s̯ò	 indulgent	375956
應	yìng	'ing	'ı̄ng		376158
量	liàng	ljangH	lȷàng	 measure (n.)	376175
賓	bīn	pjin	pȷı̄n	 guest	376811
承	chéng	dzying	dz̯ı̄ng	 receive	376830
邦	bāng	paewng	pāewng	 country	376898
敏	mǐn	minX	mı́n	 diligent, active	376928
寬	kuān	khwan	khwān	 vast, wide	377005
侮	wǔ	mjuX	mȷú	 insult (v.)	377032
遲	chí	drij	ḍı̄ȷ	 slow	377080
佑/右/祐	yòu	hjuwH	hȷùw	 assist	377422
動	dòng	duwngX	dúwng	 move	378966
約	yuē	'jak	'ȷak	 bind (v.), make an agreement	379013
禁	jìn	kimH	kı̀m	 prohibit	379170
每	měi	mwojX	mwóȷ	 each	379828
鄹/鄒	Zōu	tsrjuw	tṣȷūw		379924
懷	huái	hweaj	hwēaȷ	 bosom; embrace	381606
嗜	shì	dzyijH	dz̯ı̀ȷ	 enjoy	381775
度	dù	duH duH	dù dù	 measure (n.) / measure (n.)	387675
度	duó	dak	dak	 measure (v.)	387675
維	wéi	ywij	ywı̄ȷ	 rope for tying	387680
廉	lián	ljem	lȷēm	 frugal	387691
恥/耻	chǐ	trhiX	ṭhı́	 shame; ashamed	387692
飭/飾	chì	trhik	ṭhık		387705
槁	gǎo	#	#		388037
暴	bào	bawH	bàw	 violent	388056
暴/曓	pù	buwk	buwk	 expose to sun	388056
衍	yǎn	yenX	yén	 overflow	388463
裘	qiú	gjuw	gȷūw	 fur garment	388600
辯	biàn	bjenX	bȷén	 distinguish, dispute (v.)	388922
倒	daǒ	tawX	táw		388949
譽	yù	yo	yō	 praise (v.)	389070
蕪	wú	mju	mȷū	 overgrown with weeds	389408
曠	kuàng	khwangH	khwàng	 desolate, waste	389409
姦/菅	jiān	kaen	kāen	 wicked(ness)	389421
叟	sǒu	suwX	súw	 old man	394331
號	hào	haw	hāw		394389
旅	lǚ	ljoX	lȷó	 military unit of 500 men; to go	394448
卑	bēi	pjie	pȷı̄e	 low, humble	394450
幣	bì	bjiejH	bȷı̀eȷ	 offering of silk	394453
招	zhāo	tsyew	ts̯ēw		394457
表	biǎo	pjewX	pȷéw	 exterior	394478
征	zhēng	tsyeng	ts̯ēng	 to correct; to go on a punitive expedition	396283
適	shì	syek syek	s̯ek s̯ek	 scared / scared	396381
刺	cì	tshjeH	tshȷè	 sharp point, thorn	396434
賦	fù	pjuH	pȷù	 tax	397702
比	bì	pjijH	pȷı̀ȷ	 combine; all	398818
比	bì	pjijH	pȷı̀ȷ	 combine; all	398818
省	shěng	srjaengX	ṣȷáeng		398899
省	xǐng	sjengX	sȷéng	 inspect	398899
薄	bó	bak	bak	 thin	398948
稅	shuì	sywejH	s̯wèȷ		398971
斂	liǎn	ljemX	lȷém	 gather	398991
壯	zhuàng	tsrjangH	tṣȷàng	 robust	399016
梃	tǐng	dengX	déng		399095
撻	tà	that	that		399112
權	quán	gjwen	gȷwēn	 weight of a steelyard	399242
威/畏	wēi	'jw+j	'ȷwų̄ȷ	 awe-inspiring	399256
急	jí	kip	kıp	 urgent	399389
破	pò	phaH	phà	 break (v.)	399453
襲	xí	zip	zıp	 repeat; additional robe	399484
徙	xǐ	sjeX	sȷé	 move (to)	399518
洗/洒	xǐ	sejX	séȷ	 wash	399535
致	zhì	trijH	ṭı̀ȷ	 (cause to arrive): transmit	399575
堅	jiān	ken	kēn	 solid, strong	401471
凍	dòng	tuwngH	tùwng	 freeze	401533
餓	è	ngaH	ngà	 hungry	401554
散	sàn	sanH sanH	sàn sàn	 scatter (v.t.) / scatter (v.t.)	401592
溺	nì	nek	nek	 to sink in water	401614
困	kùn	khwonH	khwòn	 obstruct; distress	401798
虐	nüè	ngjak	ngȷak	 cruel	401831
湍	tuān	thwan	thwān	 rushing water	403165
流	liú	ljuw	lȷūw	 flow (v.)	403213
搏	bó	pak	pak	 strike	403272
躍	yuè	yak	yak	 leap, jump	403289
顙	sǎng	sangX	sáng	 forehead	403306
豈	qǐ	khj+jX khj+jX	khȷų́ȷ khȷų́ȷ	 how / how	403347
喻	yù	yuH	yù	 understand; metaphor	403443
冰	bīng	ping	pı̄ng	 ice	412788
繩	shéng	zying	z̯ı̄ng	 string, cord	412858
輮/揉	róu	nyuwX	n̯úw		412878
才	cái	dzoj	dzōȷ	 talent, ability	412947
曲	qū	khjowk	khȷowk	 to bend	412967
曲	qǔ	khjowk	khȷowk		412967
規	guī	kjwie	kȷwı̄e	 compass, circle	412969
挺	tǐng	thengX	théng	 stand up straight	412979
乾	qián	gjen	gȷēn	 heaven; heavenly	413001
礪	lì	ljejH	lȷèȷ	 grindstone	413524
臨	lín	lim	lı̄m	 look down at	413631
谿	xī	khej	khēȷ	 valley with stream in it	413653
原	yuán	ngjwon	ngȷwōn	 spring, source; origin	413891
妄	wàng	mjangH	mȷàng	 reckless	413945
革	gé	keak	keak	 hide, skin	414142
滅	miè	mjiet	mȷıet	 destroy	414189
須	xū	sju	sȷū	 beard	415526
須臾	xūyú	sju yu	sȷū yū	 beard / pull, drag	415527
跂	qǐ	gjie	gȷı̄e		415548
介	jiè	keajH	kèaȷ	 armour; scale of animals	415629
提	tí	dej	dēȷ	 lift, grasp	415757
節	jié	tset	tset	 joint	415762
彰/章/璋	zhāng	tsyang	ts̯āng		416864
臂	bì	pjieH	pȷı̀e	 arm	417252
檝	jí	dzip	dzıp		417381
積	jī	tsjek	tsȷek	 accumulate	417528
殘	cán	dzan	dzān	 damage; hurt; cruel	418086
賊	zéi	dzok	dzok	 injure; murderer, bandit	418118
淫	yín	yim	yı̄m	 excess; licentious	418163
貪	tān	thom	thōm	 to covet	418328
議	yì	ngjeH	ngȷè	 discuss	418408
矯	jiǎo	kjewX	kȷéw	 falsify	418435
蔽	bì	pjiejH	pȷı̀eȷ	 cover (v.)	418492
嫉/疾	jí	dzijH	dzı̀ȷ		418545
避/辟	bì	bjieH bjieH	bȷı̀e bȷı̀e	 avoid / avoid	419146
設	shè	syet	s̯et	 set up	419158
察	chá	tsrheat	tṣheat	 examine	419982
導/道	daǒ	dawH	dàw		420027
氣	qì	khj+jH	khȷų̀ȷ	 cloudy vapors	421447
禽	qín	gim	gı̄m	 bird; animal	421484
禽獸	qínshòu	gim syuwH	gı̄m s̯ùw	 bird; animal / (wild) animal	421484
羣/群	qún	gjun	gȷūn	 flock, herd, group	421547
裁	cái	dzoj	dzōȷ	 cut out clothes	421876
頃	qǐng	khjwiengX	khȷwı́eng	 interval, short while	423359
育	yù	yuwk	yuwk	 breed, produce	423422
殖	zhí	dzyik	dz̯ık	 grow, flourish (v.)	423441
橋	qiáo	gjew	gȷēw	 bridge	431048
康	kāng	khang	khāng	 empty	433157
進	jìn	tsinH	tsı̀n	 advance (v.)	436760
驚	jīng	kjaeng	kȷāeng	 be afraid	439456
亟	jí	kik	kık	 urgently	439481
亟	qì	khiH	khı̀	 often	439481
巖	yán	ngaem	ngāem	 rocky, lofty	439524
虢	Guó	kwaek	kwaek	 (place name)	439550
追	zhuī	trwij	ṭwı̄ȷ	 pursue	439619
掘/闕	jué	gjut	gȷut	 dig out (earth)	439631
奔	bēn	pwon	pwōn	 run (v.)	439729
逆	nì	ngjaek	ngȷaek	 go against	439788
屢	lǚ	ljuH	lȷù	 frequently	439830
厭	yàn	'jiemX	'ȷı́em		440782
早	zǎo	tsawX	tsáw	 early	440883
雉	zhì	drijX	ḍı́ȷ	 pheasant	441102
堪	kān	khom	khōm	 able to bear	441177
滋/兹	zī	tsi	tsı̄	 abundant	441271
蔓	màn	man	mān		441292
寵	chǒng	trhjowngX	ṭhȷówng	 favor, grace	441336
斃	bì	bjiejH	bȷı̀eȷ	 fall down (from wound or illness)	441385
丈夫	zhàng fū	drjangX pju pju	ḍȷáng pȷū pȷū	 ten feet / man / man	441450
逃	táo	daw	dāw	 flee	441581
置	zhì	triH	ṭı̀	 put, place; set upright	441615
結	jié	ket	ket	 tie (v.)	441624
暱	nì	nrit	ṇıt	 close, intimate	441904
崩	bēng	pong	pōng	 collapse (v., of a mountain)	441926
完	wán	hwan	hwān	 finish (v.)	441949
繕	shàn	dzyenH	dz̯èn	 (make good:) repair	441998
具	jù	gjuH	gȷù	 arrange, provide	442025
期	qī	gi	gı̄	 period of time	442112
譏	jī	kj+j	kȷų̄ȷ		442277
寘	zhì	tsyeH	ts̯è	 to place	442299
邊	biān	pen	pēn	 side	442449
境/竟	jìng	kjaengX	kȷáeng		442450
帶	dài	tajH	tàȷ	 girdle, strap	442452
一帶甲	dàijia	'jit tajH kaep	'ȷıt tàȷ kaep	  / girdle, strap /	442452
紀	jì	kiX	kı́		442760
鼎	dǐng	tengX	téng	 cauldron	442767
責	zhài	tsreaH	tṣèa	 debt	442856
誨	huì	xwojH	xwòȷ	 instruct	442866
爵	jué	tsjak	tsȷak	 nobility, rank	442881
羹	gēng	kaeng	kāeng	 soup	444671
繄	yī	'ej	'ēȷ		444691
隧	suì	zwijH	zwı̀ȷ	 tunnel, path	444760
饋	kuì	gwijH	gwı̀ȷ	 present of food (<food basket ?)	444925
洩洩	yìyì	yejH yejH	yèȷ yèȷ	  /	446719
純	chún	dzywin	dz̯wı̄n	 pure, unmixed	446741
匱	kuì	gwijH	gwı̀ȷ		446914
永	yǒng	hjwaengX	hȷwáeng	 long (time)	446916
彫	diāo	tew	tēw	 engrave, carve	447602
牆	qiáng	dzjang	dzȷāng		447622
臺	tái	doj	dōȷ	 tower	447642
彈	tán	dan dan	dān dān	 shoot pellets / shoot pellets	447663
丸	wán	hwan	hwān	 pellet; ball	447682
胹	ér	nyi	n̯ı̄		447724
熊	xióng	hjuwng	hȷūwng	 bear (n.)	447751
蹯	fán	bjon	bȷōn		447771
熟/孰	shú	dzyuwk	dz̯uwk	 cooked, ripe	447788
畚	běn	pwonX	pwón	 basket	447816
驟	zòu	dzrjuwH	dẓȷùw		447922
諫	jiàn	kaenH	kàen	 admonish	447947
晨	chén	dzyin	dz̯ı̄n	 early	447983
盛	shèng	dzyengH	dz̯èng	 full, abundant	448028
槐	huái	hweaj	hwēaȷ	 Sophora	448148
昭	zhāo	tsyew	ts̯ēw	 bright	449552
侍	shì	dzyiH	dz̯ı̀	 accompany, wait upon	450290
宴	yàn	'enH	'èn	 feast (n.)	450314
扶	fú	bju	bȷū	 crawl	450353
嗾	sǒu	suwX	súw		450374
獒	áo	ngaw	ngāw		450406
猛	měng	maengX	máeng		450424
鬬/鬪	dòu	tuwH	tùw		450449
佃/田	tián	den	dēn		452374
宦	huàn	hwaenH	hwàen	 servant	452487
否	fǒu	pjuwX	pȷúw	 not	452506
雷	léi	lwoj	lwōȷ	 thunder	452579
病	bìng	bjaengH	bȷàeng	 extreme illness	452673
簞	dān	tan	tān		453319
橐	tuó	thak	thak	 sack; bellows	453490
戟	jǐ	kjaek	kȷaek	 a kind of lance	453571
飯	fàn	bjonX	bȷón	 eat	453796
圓/員	yuán	hjwen	hȷwēn	 round	453799
更	gēng	kaeng	kāeng	 change (v.)	453943
迎	yìng	ngjaengH	ngȷàeng	 go to meet	454043
狐	hú	hu	hū	 fox	455937
惜	xī	sjek	sȷek	 regret; alas	455993
盜	dào	dawH	dàw	 steal	456453
宅	zhái	draek	ḍaek	 residence	456566
謗	bàng	pangH	pàng	 slander	465386
巫	wū	mju	mȷū	 magician	465435
弭/彌	mǐ	mjieX	mȷı́e	 bow decorated with bone or ivory ends	465493
障	zhàng	tsyang	ts̯āng		466629
防	fáng	bjang	bȷāng	 dike	466635
口	kǒu	khuwX	khúw	 mouth	466703
壅	yōng	'jowng	'ȷōwng		466722
潰	kuì	hwojH	hwòȷ	 break through an embankment (of water)	466743
斟酌	zhēnzhuó	tsyim tsyak	ts̯ı̄m ts̯ak	 deliberate (v.) / pour; deliberate (v.)	466826
悖	bèi	bwojH	bwòȷ	 confused	466851
財	cái	dzoj	dzōȷ	 wealth	466875
隰	xí	zip	zıp	 low, wet ground	466918
沃	wò	'owk	'owk		466962
阜	fù	bjuwX	bȷúw	 big mound	467031
娣	dì	dejX	déȷ	 younger secondary wife	471401
速/遫	sù	suwk	suwk	 invite	471503
警/䜘/儆	jǐng	kjaengX	kȷáeng	 warn, admonish	471616
御	yù	ngjoH ngjoX	ngȷò ngȷó	 drive a chariot (loan) / ward off; withstand	471801
吉	jí	kjit	kȷıt	 auspicious	471897
優	yōu	'juw	'ȷūw	 entertainer; liberal	472380
精	jīng	tsjeng	tsȷēng	 fine rice; pure	472577
潔/絜	jié	ket	ket	 pure, purify	472600
僨	fèn	pjunH	pȷùn		472622
讒	chán	dzream	dẓēam		472650
賂	lù	luH	lù	 wealth; present (v.)	472672
疆	jiāng	kjang	kȷāng	 boundary	472719
埸	yì	yek	yek		472805
旌	jīng	tsjeng	tsȷēng	 pennon, banner	474995
漠/莫	mò	mak	mak		475036
妙	miào	mjiewH	mȷı̀ew	 marvelous	483954
徼	jiào	kewH	kèw	 limit	483980
宇	yǔ	hjuX	hȷú	 eaves	485056
講	jiǎng	kaewngX	káewng	 explain; discuss	485142
便	biàn	bjienH	bȷı̀en	 comfortable; advantageous	485220
沒	mò	mwot	mwot	 to dive, drown, die	485227
勉	miǎn	mjenX	mȷén	 make an effort	485236
並	bìng	bengX	béng	 side by side, together	485297
傾	qīng	khjwieng	khȷwı̄eng	 incline (v.)	487232
恃	shì	dzyiX	dz̯ı́	 depend on	488752
顯	xiǎn	xenX	xén	 display, manifest	488839
柱	zhù	drjuX	ḍȷú	 pillar	488905
享	xiǎng	xaeng	xāeng	 penetrate	488932
享	xiǎng	xaeng	xāeng	 penetrate	488932
質	zhì	trijH	ṭı̀ȷ	 hostage; gift	490030
質	zhì	trijH	ṭı̀ȷ	 hostage; gift	490030
運	yùn	hjunH	hȷùn	 turn round, move	490100
盈	yíng	yeng	yēng	 fill	501591
英	yīng	'jaeng	'ȷāeng	 young grass plants	504976
栩栩	xǔxǔ	hjuX hjuX	hȷú hȷú	  /	505782
愉/喻	yú	yu	yū	 enjoy	505809
俄	é	nga	ngā		505851
蘧蘧	qúqú	gjo gjo	gȷō gȷō	  /	505894
竊	qiè	tshet	tshet	 steal	508235
苦	kǔ	khuX	khú	 bitter	508253
斲	zhuó	traewk	ṭaewk	 chop, cleave	508912
椎	chuí	drwij	ḍwı̄ȷ	 hammer	508955
鑿	zuò	dzuwk	dzuwk		508976
糟	zāo	tsaw	tsāw	 dregs	509017
粕/魄	pò	phak	phak		509041
踞	jù	kjoH	kȷò		512786
盆	pén	bwon	bwōn	 bowl, basin	512802
歌	gē	ka	kā	 sing, song	512819
概然	gàirán	kojH nyen	kòȷ n̯ēn	 to strickle / so, thus; (adv suffix)	512836
芒芒	mángmáng	mang mang	māng māng	 awn, beard of grain / awn, beard of grain	512897
芒芴	mángwù	mang mjut	māng mȷut	 awn, beard of grain /	512898
垂	chuí	dzywe	dz̯wē	 hang down	512953
敖	áo	ngaw	ngāw	 tall	513003
偃	yaň	'jonX	'ȷón		514710
噭噭然	jiàojiàorán	kewH kewH nyen	kèw kèw n̯ēn	  /  / so, thus; (adv suffix)	514750
槪	gài	#	#		514824
累	lěi	ljwe	lȷwē	 rope (to tie s.o. up)	514877
葬	zàng	tsangH	tsàng	 bury	522052
圃	pǔ	puX	pú		524832
虧	kuī	khjwe	khȷwē	 diminish	524887
攘	ráng	nyang nyang	n̯āng n̯āng	 oppose, disturb / oppose, disturb	524904
豚	tún	dwon	dwōn	 young pig	524922
欄	lán	lan	lān		526601
廄	jiù	kjuwH	kȷùw	 stable (n.)	526891
拖/扡/拕	tuō	tha	thā	 draw, pull	528174
戈	gē	kwa	kwā	 dagger-axe	528219
藏	cáng	dzang dzang	dzāng dzāng	 store (v.) / store (v.)	529693
滿	mǎn	manX	mán	 full	532429
挾	xié	hep	hep	 grasp	532533
矢	shǐ	syijX	s̯ı́ȷ	 arrow	532551
射	shè	zyaeH	z̯àe	 shoot; archer	532592
脊	jǐ	tsjek	tsȷek	 spine, backbone	532640
殪	yì	'ejH	'èȷ		532657
弢	tāo	thaw	thāw		532678
裳	cháng	dzyang	dz̯āng	 lower garment	532958
令尹	lìngyǐn	ljengH ljengH ywinX	lȷèng lȷèng ywı́n	 issue a command / issue a command / govern; governor	533203
戒/誡	jiè	keajH	kèaȷ	 be on guard	535070
誅	zhū	trju	ṭȷū	 punish; kill	535122
憯	cǎn	tshomX	tshóm		535153
祥	xiáng	zjang	zȷāng	 auspicious	535237
闇	àn	'omH	'òm		537015
萌	méng	meang	mēang		537026
賞	shǎng	syangX	s̯áng	 reward (v.)	538690
祗	zhī	tsyij	ts̯ı̄ȷ		547977
悟/寤	wù	nguH	ngù	 awake, realize	549795
效/校	xiào	haewH	hàew	 imitate, follow	549819
霸	bà	paeH	pàe	 have hegemony	550049
覆	fù	phjuwk phjuwH	phȷuwk phȷùw	 turn over / cover	551503
覆	fù	phjuwk phjuwH	phȷuwk phȷùw	 turn over / cover	551503
枉	wǎng	'jwangX	'ȷwáng	 crooked; depraved	551611
絶/絕	jué	#	#		551648
逐	zhú	drjuwk	ḍȷuwk	 pursue	561862
馳	chí	drje	ḍȷē	 gallop	562887
糧	liáng	ljang	lȷāng	 grain, provisions	562977
費	fèi	phj+jH	phȷų̀ȷ	 squander	563003
客	kè	khaek	khaek	 guest	563030
膠	jiāo	kaew	kāew	 glue	563049
奉	fèng	bjowngX	bȷówng	 present (v.) with both hands	563088
鈍/頓	dùn	dwonH	dwòn		563109
挫	cuò	tswaH	tswà		563131
銳	duì	ywejH	ywèȷ		563155
殫	dān	tan	tān		563198
弊	bì	bjiejH	bȷı̀eȷ		563220
步	bù	buH	bù	 step	563320
駕	jià	kaeH	kàe	 hitch horses to a chariot	563327
疲/罷	pí	bje	bȷē	 weary, exhausted	563580
伍	wǔ	nguX	ngú	 group of five	563648
役	yì	ywek	ywek	 war expedition; service	565130
籍	jí	dzjek	dzȷek	 register (n.)	565152
驅	qū	khju	khȷū	 drive (horses) forward	566702
拔	bá	beat	beat	 uproot	567629
倍	bèi	bwojX	bwóȷ	 double	567672
擒	qín	gim	gı̄m	 catch	567715
并/幷	bìng	pjiengH	pȷı̀eng	 combine two things	567998
均	jūn	kjwin	kȷwı̄n	 even, equal	568068
輔	fǔ	bjuX	bȷú	 help	568663
隙	xì	khjaek	khȷaek	 crack (n.)	568713
縻	mí	mje	mȷē		568742
負	fù	bjuwX	bȷúw	 carry on the back	568822
負	fù	bjuwX	bȷúw	 carry on the back	568822
負	fù	bjuwX	bȷúw	 carry on the back	568822
談	tán	dam	dām	 speak	574704
嚴	yán	ngjaem	ngȷāem	 stern, majestic	579884
造	zào	dzawX	dzáw	 make	581541
諺	yàn	ngjenH	ngȷèn	 saying, proverb	583314
吏	lì	liH	lı̀	 officer	584488
委吏	wěilì	'jweX liH	'ȷwé lı̀	 entrust to / officer	584488
拘	jū	kju	kȷū		584567
讎/仇	chóu	dzyuw	dz̯ūw	 pay back; enemy	584665
粟	sù	sjowk	sȷowk	 grain (rice or millet) in husk	585991
后	hòu	huwX	húw	 sovereign; queen	587554
潤	rùn	nywinH	n̯wı̀n		587744
繼	jì	kejH	kèȷ	 continue	593246
勳	xūn	xjun	xȷūn		593294
辨/辯	biàn	bjenX	bȷén	 distinguish	593579
舞	wǔ	mjuX	mȷú	 dance (v.)	593757
蠹	dù	tuH	tù	 grubs in wood, vermin	598779
蟲	chóng	drjuwng	ḍȷūwng	 insect	599452
搆	gòu	kuwH	kùw		599493
巢	cháo	dzraew	dẓāew	 nest	599513
蓏	luǒ	lwaX	lwá		599551
蜯	bàng	baewngX	báewng	 oyster, mussel	601310
蛤	gé	kop	kop		601331
腥	xīng	seng	sēng		601350
臊	sāo	saw	sāw	 fat of swine or dog	601374
胃	wèi	hjw+jH	hȷwų̀ȷ	 stomach	601394
鑽	zuān	tswan	tswān	 perforate, penetrate	601415
燧	suì	zwijH	zwı̀ȷ		601435
瀆	dú	duwk	duwk		601466
織	zhī	tsyik	ts̯ık	 weave (v.)	603099
俠	xiá	hep	hep		604537
私	sī	sij	sı̄ȷ	 private	604603
趣	qù	tshjuH	tshȷù	 hasten to	604708
背	bèi	bwojH	bwòȷ	 turn the back on	606067
環	huán	hwaen	hwāen	 ring (n.)	606223
悉	xī	sit	sıt	 completely	608500
香	xiāng	xjang	xȷāng	 fragrance	619373
照/炤	zhào	tsyewH	ts̯èw	 shine on	619839
鉅子	jùzĭ	gjoX tsiX	gȷó tsı́	  /	621932
庖	páo	baew	bāew		621973
調	tiáo	dew	dēw	 tune (v.), adjust	621994
專	zhuān	tsywen	ts̯wēn	 exclusively	624500
乏	fá	bjop	bȷop	 lack (v.)	632924
諾	nuò	nak	nak	 agree, say yes	633017
倚	yǐ	'jeX	'ȷé	 lean on	633226
鋏	jiá	kep	kep		633266
